114;17;20.02.2019 12:50:00;1;Feld1;Volleybaerenbande;Bombig Beerig;Wuedsaubande;21;14;0;0;0;0
115;17;20.02.2019 12:50:00;2;Feld2;Sandviper;Die Wuerstel sind fertig;20 zwequschte Zwetschken;9;23;0;0;0;0
116;17;20.02.2019 12:50:00;3;Feld3;Carpe Noctem;Foi am Sand;Superkalefragelistigexoialigestis;11;16;0;0;0;0
117;17;20.02.2019 12:50:00;4;Feld4;Stieglitz;Die gestiefelten Muskelkater;Scharf aber out;18;17;0;0;0;0
118;17;20.02.2019 12:50:00;5;Feld5;Die vier Fragezeichen;Auf Ex;Ratsherrn Allstarts;10;18;0;0;0;0
119;17;20.02.2019 12:50:00;6;Feld6;Eisen;Ich und die 3 Hansln;Du WerRegenZone;16;16;0;0;0;0
120;18;20.02.2019 13:10:00;1;Feld1;Namenlose Qualitaet;Die supercoolsten Megacoolen;Schmettbos;9;21;0;0;0;0
121;18;20.02.2019 13:10:00;2;Feld2;SK Lation;Springginkerl;Volleybaerenbande;10;22;0;0;0;0
122;18;20.02.2019 13:10:00;3;Feld3;Black Cat Volleyteam;Pancakesmashers;Sandviper;21;10;0;0;0;0
123;18;20.02.2019 13:10:00;4;Feld4;Die Beachboys;Schluckspecht GmbH;Carpe Noctem;8;23;0;0;0;0
124;18;20.02.2019 13:10:00;5;Feld5;Truthtrain;Die TSVour;Stieglitz;5;30;0;0;0;0
125;18;20.02.2019 13:10:00;6;Feld6;1 Meter no;The Best Losers;Die vier Fragezeichen;16;11;0;0;0;0
126;18;20.02.2019 13:10:00;7;Feld7;Winterzauber 4.0;Haribus;Eisen;12;18;0;0;0;0
127;19;20.02.2019 13:30:00;2;Feld2;Netninjas;Moes Hoes;Schmettbos;13;17;0;0;0;0
128;19;20.02.2019 13:30:00;3;Feld3;Wuedsaubande;Bombig Beerig;Volleybaerenbande;11;14;0;0;0;0
129;19;20.02.2019 13:30:00;4;Feld4;20 zwequschte Zwetschken;Die Wuerstel sind fertig;Sandviper;13;20;0;0;0;0
130;19;20.02.2019 13:30:00;5;Feld5;Superkalefragelistigexoialigestis;Foi am Sand;Carpe Noctem;16;14;0;0;0;0
131;19;20.02.2019 13:30:00;6;Feld6;Scharf aber out;Die gestiefelten Muskelkater;Stieglitz;17;17;0;0;0;0
132;19;20.02.2019 13:30:00;7;Feld7;Ratsherrn Allstarts;Auf Ex;Die vier Fragezeichen;18;11;0;0;0;0
133;19;20.02.2019 13:30:00;1;Feld1;Du WerRegenZone;Ich und die 3 Hansln;Eisen;12;14;0;0;0;0
134;20;20.02.2019 13:50:00;3;Feld3;Schmettbos;Namenlose Qualitaet;Moes Hoes;20;10;0;0;0;0
135;20;20.02.2019 13:50:00;4;Feld4;Volleybaerenbande;SK Lation;Bombig Beerig;25;7;0;0;0;0
136;20;20.02.2019 13:50:00;5;Feld5;Sandviper;Black Cat Volleyteam;Die Wuerstel sind fertig;17;9;0;0;0;0
137;20;20.02.2019 13:50:00;6;Feld6;Carpe Noctem;Die Beachboys;Foi am Sand;12;19;0;0;0;0
138;20;20.02.2019 13:50:00;7;Feld7;Stieglitz;Truthtrain;Die gestiefelten Muskelkater;5;20;0;0;0;0
139;20;20.02.2019 13:50:00;1;Feld1;Die vier Fragezeichen;1 Meter no;Auf Ex;22;11;0;0;0;0
140;20;20.02.2019 13:50:00;2;Feld2;Eisen;Winterzauber 4.0;Ich und die 3 Hansln;21;7;0;0;0;0
