44;4;20.02.2019 09:40:00;3;Feld3;Bananablue;5010 HW Einsatz;Melli und die starken Maenner;21;14;0;0;0;0
45;5;20.02.2019 09:50:00;5;Feld5;The Best Losers;Die Beachboys;Schmettbos;9;23;0;0;0;0
46;5;20.02.2019 09:50:00;6;Feld6;Ratsherrn Allstarts;Ich und die 3 Hansln;Namenlose Qualitaet;11;16;0;0;0;0
47;5;20.02.2019 09:50:00;7;Feld7;Pancakesmashers;Die supercoolsten Megacoolen;Du WerRegenZone;18;17;0;0;0;0
48;5;20.02.2019 09:50:00;8;Feld8;Die gestiefelten Muskelkater;Schluckspecht GmbH;Carpe Noctem;10;18;0;0;0;0
49;5;20.02.2019 09:50:00;9;Feld9;Volleybaerenbande;Auf Ex;Die Wuerstel sind fertig;16;16;0;0;0;0
50;5;20.02.2019 09:50:00;10;Feld10;Moes Hoes;Die TSVour;20 zwequschte Zwetschken;9;21;0;0;0;0
51;5;20.02.2019 09:50:00;11;Feld11;Winterzauber 4.0;Bombig Beerig;Springginkerl;10;22;0;0;0;0
52;5;20.02.2019 09:50:00;1;Feld1;Kimbo und die Bimbos;Nimm na du i hob na fix;Waterlemons;21;10;0;0;0;0
53;5;20.02.2019 09:50:00;2;Feld2;Okipoki;In Team;Freibier auf Feld 1;8;23;0;0;0;0
54;5;20.02.2019 09:50:00;3;Feld3;Gegen Gegen Gegen;Beachrockers;Hello Kitty;5;30;0;0;0;0
55;5;20.02.2019 09:50:00;4;Feld4;LAG BVB;Mir is wuascht;Bananablue;16;11;0;0;0;0
56;6;20.02.2019 10:00:00;6;Feld6;Eisen;Foi am Sand;The Best Losers;12;18;0;0;0;0
57;6;20.02.2019 10:00:00;7;Feld7;Wuedsaubande;Stieglitz;Ratsherrn Allstarts;13;17;0;0;0;0
58;6;20.02.2019 10:00:00;8;Feld8;Sandviper;Scharf aber out;Pancakesmashers;11;14;0;0;0;0
59;6;20.02.2019 10:00:00;9;Feld9;Netninjas;Truthtrain;Die gestiefelten Muskelkater;13;20;0;0;0;0
60;6;20.02.2019 10:00:00;10;Feld10;Black Cat Volleyteam;1 Meter no;Volleybaerenbande;16;14;0;0;0;0
61;6;20.02.2019 10:00:00;11;Feld11;Haribus;SK Lation;Moes Hoes;17;17;0;0;0;0
62;6;20.02.2019 10:00:00;1;Feld1;Die vier Fragezeichen;Superkalefragelistigexoialigestis;Winterzauber 4.0;18;11;0;0;0;0
63;6;20.02.2019 10:00:00;2;Feld2;Unblockable;LeitWollHofRyll;Kimbo und die Bimbos;12;14;0;0;0;0
